main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Wagh Bakri Premium Gold Pattian Tea,Wagh,200,200,250 g,4.7 (103),In Stock,https://www.zeptonow.com/pn/wagh-bakri-premium-gold-pattian-tea/pvid/c8fa331f-5b6b-42fc-872d-ae9e33d16ba1,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/9c0a08b3-e212-40f7-9bc5-13c04ac964fe.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Taj Mahal Tea Bags|Rich and Flavourful Chai,Taj,80,80,1.9 g X 25,4.7 (2.6k),In Stock,https://www.zeptonow.com/pn/taj-mahal-tea-bagsrich-and-flavourful-chai/pvid/dc59b337-254d-43c3-9396-9a28da3eb82f,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/c885402c-42bc-4161-9176-f6e89320f1e7.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Wagh Bakri Ginger Tea Premix,Wagh,142,150,140 g,4.6 (543),In Stock,https://www.zeptonow.com/pn/wagh-bakri-ginger-tea-premix/pvid/086c74f5-c7f5-46b6-afc5-4fe8d5fa15c1,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/b61c48e5-5a7b-40a4-b565-d7a3e0bd2b24.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",SitaVatika Tea Masala,SitaVatika,112,159,100 g,4.3 (186),In Stock,https://www.zeptonow.com/pn/sitavatika-tea-masala/pvid/6a3f9648-48aa-46f1-b842-561f57e6eb83,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/15dd5d3a-0119-4cbd-817d-78838621809a.jpeg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Kanan Devan Dust Tea Tea,Tata,99,105,250 g,4.6 (2.7k),In Stock,https://www.zeptonow.com/pn/tata-tea-kanan-devan-dust-tea-tea/pvid/27a5becf-9fa1-47e3-88e7-188723782b40,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/42ecd427-5b9a-4af2-8a65-a285ed7ba917.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Chakra Premium Gold Black Tea,Tata,409,470,500 g,4.9 (410),In Stock,https://www.zeptonow.com/pn/tata-tea-chakra-premium-gold-black-tea/pvid/1d546af2-d47a-4286-ab38-1187b076f341,"https://cdn.zeptonow.com/production/tr:w-1280,ar-856-865,pr-true,f-auto,q-80/cms/product_variant/17555fbf-4d82-445c-a7f4-c50e1699333a.jpeg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Agni Dust Black Tea,Tata,66,70,250 g,4.6 (6.3k),In Stock,https://www.zeptonow.com/pn/tata-tea-agni-dust-black-tea/pvid/2b85bd72-a445-4933-9a85-20b796e7286c,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/bee5421f-666c-4cfa-8583-03b658cb7c70.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Hasmukhrai & Co. Society Natural Premium Tea,Hasmukhrai,678,680,1 kg,4.8 (71),In Stock,https://www.zeptonow.com/pn/hasmukhrai-co-society-natural-premium-tea/pvid/6392957b-be4d-46e8-b197-1c758033fb2c,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/b7417462-08d2-49d7-960f-413b5e96b493.jpeg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Kanan Devan Black Tea,Tata,132,140,250 g,4.7 (453),In Stock,https://www.zeptonow.com/pn/tata-tea-kanan-devan-black-tea/pvid/22627253-6262-47e0-a7ac-30697e845c80,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/8bbea94d-61f2-4f83-a193-cff76bd1c95a.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Agni Strong Leaf 10% Extra Strong Black Tea,Tata,510,560,1 kg,4.7 (6.5k),In Stock,https://www.zeptonow.com/pn/tata-tea-agni-strong-leaf-10-extra-strong-black-tea/pvid/263e5e33-8d4a-454a-bfab-9d4e7592918e,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/b07b7e81-a571-4f8d-bfae-0820ad0d3d8d.jpeg"
