main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Limca Lemon Soft Drink,Limca,43,45,750 ml,4.7 (72.6k),In Stock,https://www.zeptonow.com/pn/limca-lemon-soft-drink/pvid/a50b84a1-9814-465f-8b26-8799e1c0d136,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/d0cce1c4-3b6a-421a-a433-b088aabf907a.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Mountain Dew Citrus Soft Drink,Mountain,40,40,750 ml,4.7 (78.1k),In Stock,https://www.zeptonow.com/pn/mountain-dew-citrus-soft-drink/pvid/cfb0f907-1d93-4196-89c6-80a9439c8a75,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/c48f86ee-18d9-418b-91d3-66bc0617ce02.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Dabur Real Activ Tender Coconut Water,Dabur,96,178,1 L,4.4 (18.5k),In Stock,https://www.zeptonow.com/pn/dabur-real-activ-tender-coconut-water/pvid/ae1d7a60-e28b-4574-a885-78ef94d6dcef,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1177-2376,pr-true,f-auto,q-80/cms/product_variant/e7a3cb6a-e1f8-40e9-a77b-33e95e40e37f.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Sting Energy Drink,Sting,20,20,250 ml,4.6 (128.7k),In Stock,https://www.zeptonow.com/pn/sting-energy-drink/pvid/04130cf7-5ba0-4ed8-ac7b-7fe35beeb83c,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/d2f81eb7-c656-4a67-916e-96956dc0c2f1.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Smoodh Chaas Masala Flavoured Buttermilk Pet,Smoodh,15,15,180 ml,4.4 (16.2k),In Stock,https://www.zeptonow.com/pn/smoodh-chaas-masala-flavoured-buttermilk-pet/pvid/3e857b3a-5a46-417f-b8bb-771339952771,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2000-2000,pr-true,f-auto,q-80/cms/product_variant/351eb291-bb41-4190-a21e-08f39749c279.jpg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Bombay Banta Lemon Soda,Bombay,240,240,1 pack (12 pcs),4.3 (182),In Stock,https://www.zeptonow.com/pn/bombay-banta-lemon-soda/pvid/9de9bba5-c982-4521-8f2f-aa0d6cc65e0d,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/6ede59da-64d3-447b-b4f8-103b908881ff.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Pepsi Soft Drink,Pepsi,95,100,2.25 L,4.6 (74.1k),In Stock,https://www.zeptonow.com/pn/pepsi-soft-drink/pvid/82675cec-f35e-4f33-86c9-39d6b0b94f39,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/54085ed6-6982-45ca-a8f1-5e864e3a7ae6.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Raw Pressery Tender Coconut Water,Raw Pressery,336,420,1.2 L,4.5 (3.1k),In Stock,https://www.zeptonow.com/pn/raw-pressery-tender-coconut-water/pvid/1978295f-e810-467a-962a-302ee6710168,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/10163070-4a53-4cc0-9d8d-b734ae160649.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Alt Co. Oat Drink,Alt,270,299,1 L,4.4 (961),In Stock,https://www.zeptonow.com/pn/alt-co-oat-drink/pvid/bad9d63c-5d61-4cc2-b70c-bb10a3286650,"https://cdn.zeptonow.com/production/tr:w-1280,ar-9920-9920,pr-true,f-auto,q-80/cms/product_variant/26dc4d79-97b1-4796-8d2b-88060add98c3.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",7 Up Lemon Soft Drink,7,92,100,2.25 L,4.6 (20.4k),In Stock,https://www.zeptonow.com/pn/7-up-lemon-soft-drink/pvid/8a2943a6-0ebf-4ff5-8d0e-39892bb31a5a,"https://cdn.zeptonow.com/production/tr:w-1280,ar-745-988,pr-true,f-auto,q-80/cms/product_variant/e4e7f59a-86dd-4d09-bf5e-b4a8946e2e4b.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Hershey's Chocolate Syrup,Hershey's,105,110,180 g,4.7 (10.1k),In Stock,https://www.zeptonow.com/pn/hersheys-chocolate-syrup/pvid/e4293906-16b1-4f87-909a-65c1c6cd7515,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/68a5e6f6-63e9-4d43-af60-dbdfed93c955.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Alt Co. Almond Milk,Alt,270,299,1 L,4.5 (496),In Stock,https://www.zeptonow.com/pn/alt-co-almond-milk/pvid/2f72762b-5215-495c-a9b9-9726b553e7b0,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/b02171d7-22f4-4904-abbb-8f167f3d7e22.jpeg"
