main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",ACT II Ready to Eat Caramel Popcorn - Classic Caramel Bliss,ACT,49,65,70 g,4.5 (1.5k),In Stock,https://www.zeptonow.com/pn/act-ii-ready-to-eat-caramel-popcorn-classic-caramel-bliss/pvid/b02acf03-d64e-4016-b853-717f917ee1e2,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/5d0754b1-58e1-4997-bf30-a16ef7f2eca4.jpg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Crax Korean Ramen Noodle Puff Chips,Crax,28,60,70 g,4.4 (267),In Stock,https://www.zeptonow.com/pn/crax-korean-ramen-noodle-puff-chips/pvid/bed2228f-3919-4857-b149-7e453997f09e,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1488-1873,pr-true,f-auto,q-80/cms/product_variant/b508e472-770e-4318-a9ef-395250e648e1.jpg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Lets Try Sev Bhujia,Lets,108,120,180 g,4.4 (3.9k),In Stock,https://www.zeptonow.com/pn/lets-try-sev-bhujia/pvid/77e2db18-4997-4b4e-a62a-b946ec7e68fd,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/d297ea95-13a5-490a-bf30-864cba7f6a9f.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png","ACT II Instant Popcorn - Movie Theatre Butter, Buy 2 Get 1 free offer, Party Pack, Hot & Fresh in 3 mins",ACT,132,135,450 g,4.5 (1.1k),In Stock,https://www.zeptonow.com/pn/act-ii-instant-popcorn-movie-theatre-butter-buy-2-get-1-free-offer-party-pack-hot-fresh-in-3-mins/pvid/17d6869f-59ba-49aa-ba29-4fea54ad4433,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2083-2083,pr-true,f-auto,q-80/cms/product_variant/f9627b82-c469-477d-b79c-05a130b88177.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Farmley Classic Salted and Roasted Cashews | Kaju Snacks,Farmley,328,399,200 g,4.8 (368),In Stock,https://www.zeptonow.com/pn/farmley-classic-salted-and-roasted-cashews-kaju-snacks/pvid/56ea0a80-eb0e-45e8-8145-79b511238fa8,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2000-2000,pr-true,f-auto,q-80/cms/product_variant/96eb61b1-a3fc-4cb0-a41b-856502f62e7e.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Let'S Try Roasted Chana,Let'S,100,150,450 g,4.6 (13.5k),In Stock,https://www.zeptonow.com/pn/lets-try-roasted-chana/pvid/ade66e6a-828a-4a9c-a6da-53d146ed2a6d,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/9f511d81-45eb-47a7-84b0-bb53e6f4f2b9.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png","ACT II Instant Popcorn - Golden Sizzle, Family Pack, Hot & Fresh in 3 mins",ACT,38,38,120 g,4.6 (11.9k),In Stock,https://www.zeptonow.com/pn/act-ii-instant-popcorn-golden-sizzle-family-pack-hot-fresh-in-3-mins/pvid/0fb1b81a-af82-4c74-96d9-3cc5f22e25c8,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/63cb0883-9634-417e-b87c-408623d7a18e.jpg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Cornitos Jalapeno Nachos and Salsa Dip Tray,Cornitos,68,70,75 g,4.5 (1.6k),In Stock,https://www.zeptonow.com/pn/cornitos-jalapeno-nachos-and-salsa-dip-tray/pvid/7a65e84a-c135-4e92-88d8-d013f00ece0e,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/1568441a-80b2-4dda-a82c-955bc129a74b.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",RiteBite Max Protein 10g Protein Bar Fruit & Nut,Max Protein,76,80,50 g,4.9 (1.5k),In Stock,https://www.zeptonow.com/pn/ritebite-max-protein-10g-protein-bar-fruit-nut/pvid/1d1c0ece-859b-401c-9d78-b334b9b40e1b,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1021-1021,pr-true,f-auto,q-80/cms/product_variant/05ee6dec-f492-4474-853b-e00db0fe4a49.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Let's Try Pepper Murukku Sticks,Let's,108,120,180 g,4.7 (1.3k),In Stock,https://www.zeptonow.com/pn/lets-try-pepper-murukku-sticks/pvid/2c6fe5cc-4e95-4366-8718-9f81cfb57a38,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1573-1600,pr-true,f-auto,q-80/cms/product_variant/0be88117-348c-4838-a72a-dc2a31698d46.jpg"
